sexo,provincia,comunidad,tasa,año,media,trimestre
hombres,huesca,aragon,actividad,2002,62.04,primero
hombres,huesca,aragon,paro,2002,2.8,cuarto
hombres,jaen,andalucia,empleo,2002,58.41,primero
hombres,leon,castilla y leon,actividad,2002,53.77,cuarto
hombres,leon,castilla y leon,actividad,2002,55.05,tercero
hombres,leon,castilla y leon,actividad,2002,52.87,segundo
hombres,lerida,cataluña,empleo,2002,65.56,segundo
hombres,lerida,cataluña,empleo,2002,62.62,primero
hombres,lugo,galicia,actividad,2002,58.69,cuarto
hombres,lugo,galicia,actividad,2002,57.07,tercero
hombres,lugo,galicia,actividad,2002,59.75,segundo
hombres,lugo,galicia,actividad,2002,58.67,primero
hombres,lugo,galicia,paro,2002,6.08,cuarto
hombres,lugo,galicia,paro,2002,4.93,tercero
hombres,lugo,galicia,paro,2002,7.78,segundo
hombres,lugo,galicia,paro,2002,7.75,primero
hombres,lugo,galicia,empleo,2002,55.12,cuarto
hombres,lugo,galicia,empleo,2002,54.26,tercero
hombres,lugo,galicia,empleo,2002,55.1,segundo
hombres,lugo,galicia,empleo,2002,54.12,primero
hombres,madrid,madrid,actividad,2002,70.45,cuarto
hombres,lerida,cataluña,empleo,2002,63.67,tercero
hombres,huelva,andalucia,actividad,2002,66.92,tercero
hombres,lerida,cataluña,empleo,2002,64.55,cuarto
hombres,lerida,cataluña,paro,2002,2.96,segundo
hombres,leon,castilla y leon,actividad,2002,54.93,primero
hombres,leon,castilla y leon,paro,2002,6.07,cuarto
hombres,leon,castilla y leon,paro,2002,6.45,tercero
hombres,leon,castilla y leon,paro,2002,5.57,segundo
hombres,leon,castilla y leon,paro,2002,6.88,primero
hombres,leon,castilla y leon,empleo,2002,50.5,cuarto
hombres,leon,castilla y leon,empleo,2002,51.51,tercero
hombres,leon,castilla y leon,empleo,2002,49.93,segundo
hombres,leon,castilla y leon,empleo,2002,51.15,primero
hombres,lerida,cataluña,actividad,2002,66.78,cuarto
hombres,lerida,cataluña,actividad,2002,66.61,tercero
hombres,lerida,cataluña,actividad,2002,67.56,segundo
hombres,lerida,cataluña,actividad,2002,65.69,primero
hombres,lerida,cataluña,paro,2002,3.34,cuarto
hombres,lerida,cataluña,paro,2002,4.41,tercero
hombres,lerida,cataluña,paro,2002,4.67,primero
hombres,madrid,madrid,actividad,2002,70.65,segundo
hombres,huelva,andalucia,actividad,2002,65.42,cuarto
hombres,guadalajara,castilla la mancha,empleo,2002,61.07,segundo
hombres,cuenca,castilla la mancha,paro,2002,6.36,segundo
hombres,cuenca,castilla la mancha,paro,2002,4.19,primero
hombres,cuenca,castilla la mancha,empleo,2002,56.1,cuarto
hombres,cuenca,castilla la mancha,empleo,2002,55.79,tercero
hombres,cuenca,castilla la mancha,empleo,2002,56.04,segundo
hombres,cuenca,castilla la mancha,empleo,2002,54.76,primero
hombres,cuenca,castilla la mancha,paro,2002,7.77,tercero
hombres,guipuzcoa,pais vasco,actividad,2002,66.72,cuarto
hombres,guipuzcoa,pais vasco,actividad,2002,68.18,segundo
hombres,guipuzcoa,pais vasco,actividad,2002,67.5,primero
hombres,guipuzcoa,pais vasco,paro,2002,4.12,cuarto
hombres,guipuzcoa,pais vasco,paro,2002,4.14,tercero
hombres,guipuzcoa,pais vasco,paro,2002,4.23,segundo
hombres,guipuzcoa,pais vasco,paro,2002,4.23,primero
hombres,guipuzcoa,pais vasco,actividad,2002,68.67,tercero
hombres,cuenca,castilla la mancha,paro,2002,7.13,cuarto
hombres,cuenca,castilla la mancha,actividad,2002,57.15,primero
hombres,cuenca,castilla la mancha,actividad,2002,59.84,segundo
hombres,cordoba,andalucia,empleo,2002,53.14,primero
hombres,coruña,galicia,actividad,2002,63.12,cuarto
hombres,coruña,galicia,actividad,2002,61.58,tercero
hombres,coruña,galicia,actividad,2002,59.88,segundo
hombres,coruña,galicia,actividad,2002,61.56,primero
hombres,coruña,galicia,paro,2002,8.66,cuarto
hombres,coruña,galicia,paro,2002,8.63,tercero
hombres,coruña,galicia,paro,2002,8.12,segundo
hombres,coruña,galicia,paro,2002,11.45,primero
hombres,coruña,galicia,empleo,2002,57.65,cuarto
hombres,coruña,galicia,empleo,2002,56.27,tercero
hombres,coruña,galicia,empleo,2002,55.02,segundo
hombres,coruña,galicia,empleo,2002,54.51,primero
hombres,cuenca,castilla la mancha,actividad,2002,60.41,cuarto
hombres,cuenca,castilla la mancha,actividad,2002,60.49,tercero
hombres,guipuzcoa,pais vasco,empleo,2002,63.97,cuarto
hombres,guipuzcoa,pais vasco,empleo,2002,65.83,tercero
hombres,guipuzcoa,pais vasco,empleo,2002,65.3,segundo
hombres,guipuzcoa,pais vasco,empleo,2002,64.64,primero
hombres,granada,andalucia,paro,2002,15.02,primero
hombres,granada,andalucia,empleo,2002,53.39,cuarto
hombres,granada,andalucia,empleo,2002,54.53,tercero
hombres,granada,andalucia,empleo,2002,54.36,segundo
hombres,granada,andalucia,empleo,2002,51.94,primero
hombres,guadalajara,castilla la mancha,actividad,2002,65.2,cuarto
hombres,guadalajara,castilla la mancha,actividad,2002,65.28,tercero
hombres,guadalajara,castilla la mancha,actividad,2002,64.48,segundo
hombres,guadalajara,castilla la mancha,actividad,2002,64.59,primero
hombres,guadalajara,castilla la mancha,paro,2002,5.71,cuarto
hombres,guadalajara,castilla la mancha,paro,2002,4.51,tercero
hombres,guadalajara,castilla la mancha,paro,2002,5.29,segundo
hombres,guadalajara,castilla la mancha,paro,2002,6.8,primero
hombres,guadalajara,castilla la mancha,empleo,2002,61.48,cuarto
hombres,guadalajara,castilla la mancha,empleo,2002,62.33,tercero
hombres,granada,andalucia,paro,2002,12.56,segundo
hombres,guadalajara,castilla la mancha,empleo,2002,60.2,primero
hombres,granada,andalucia,paro,2002,12.43,tercero
hombres,granada,andalucia,actividad,2002,61.12,primero
hombres,gerona,cataluña,actividad,2002,72.74,cuarto
hombres,gerona,cataluña,actividad,2002,72.39,tercero
hombres,gerona,cataluña,actividad,2002,73.61,segundo
hombres,gerona,cataluña,actividad,2002,70.39,primero
hombres,gerona,cataluña,paro,2002,8.23,cuarto
hombres,gerona,cataluña,paro,2002,4.89,tercero
hombres,gerona,cataluña,paro,2002,8.22,segundo
hombres,gerona,cataluña,paro,2002,8.65,primero
hombres,gerona,cataluña,empleo,2002,66.75,cuarto
hombres,gerona,cataluña,empleo,2002,68.85,tercero
hombres,gerona,cataluña,empleo,2002,67.56,segundo
hombres,gerona,cataluña,empleo,2002,64.3,primero
hombres,granada,andalucia,actividad,2002,63.38,cuarto
hombres,granada,andalucia,actividad,2002,62.27,tercero
hombres,granada,andalucia,actividad,2002,62.17,segundo
hombres,granada,andalucia,paro,2002,15.77,cuarto
hombres,asturias,asturias,paro,2002,7.49,tercero
mujeres,almeria,andalucia,actividad,2002,44.44,tercero
mujeres,almeria,andalucia,actividad,2002,46.3,primero
mujeres,las palmas,canarias,actividad,2002,46.04,tercero
mujeres,las palmas,canarias,actividad,2002,44.88,segundo
mujeres,las palmas,canarias,actividad,2002,45.94,primero
mujeres,las palmas,canarias,paro,2002,14.25,cuarto
mujeres,las palmas,canarias,paro,2002,16.39,tercero
mujeres,las palmas,canarias,paro,2002,14.46,segundo
mujeres,las palmas,canarias,actividad,2002,47.41,cuarto
mujeres,las palmas,canarias,paro,2002,13.78,primero
mujeres,las palmas,canarias,empleo,2002,38.5,tercero
mujeres,las palmas,canarias,empleo,2002,38.39,segundo
mujeres,las palmas,canarias,empleo,2002,39.61,primero
mujeres,pontevedra,galicia,actividad,2002,42.4,cuarto
mujeres,pontevedra,galicia,actividad,2002,41.54,tercero
mujeres,pontevedra,galicia,actividad,2002,41.8,segundo
mujeres,las palmas,canarias,empleo,2002,40.66,cuarto
mujeres,palencia,castilla y leon,empleo,2002,25.87,primero
mujeres,palencia,castilla y leon,empleo,2002,26.24,segundo
mujeres,palencia,castilla y leon,empleo,2002,29.1,tercero
mujeres,orense,galicia,paro,2002,12.91,segundo
mujeres,orense,galicia,paro,2002,13.32,primero
mujeres,orense,galicia,empleo,2002,34.07,cuarto
mujeres,orense,galicia,empleo,2002,34.32,tercero
mujeres,orense,galicia,empleo,2002,32.95,segundo
mujeres,orense,galicia,empleo,2002,30.58,primero
mujeres,palencia,castilla y leon,actividad,2002,32.87,cuarto
mujeres,palencia,castilla y leon,actividad,2002,33.78,tercero
mujeres,palencia,castilla y leon,actividad,2002,31.45,segundo
mujeres,palencia,castilla y leon,actividad,2002,29.43,primero
mujeres,palencia,castilla y leon,paro,2002,14.81,cuarto
mujeres,palencia,castilla y leon,paro,2002,13.87,tercero
mujeres,palencia,castilla y leon,paro,2002,16.57,segundo
mujeres,palencia,castilla y leon,paro,2002,12.11,primero
mujeres,palencia,castilla y leon,empleo,2002,28.0,cuarto
mujeres,pontevedra,galicia,actividad,2002,42.95,primero
mujeres,orense,galicia,paro,2002,8.7,tercero
mujeres,pontevedra,galicia,paro,2002,21.23,cuarto
mujeres,pontevedra,galicia,paro,2002,21.05,segundo
mujeres,salamanca,castilla y leon,actividad,2002,40.81,segundo
mujeres,salamanca,castilla y leon,actividad,2002,37.57,primero
mujeres,salamanca,castilla y leon,paro,2002,19.63,cuarto
mujeres,salamanca,castilla y leon,paro,2002,16.64,tercero
mujeres,salamanca,castilla y leon,paro,2002,20.95,segundo
mujeres,salamanca,castilla y leon,paro,2002,19.68,primero
mujeres,salamanca,castilla y leon,actividad,2002,40.31,tercero
mujeres,salamanca,castilla y leon,empleo,2002,32.22,cuarto
mujeres,salamanca,castilla y leon,empleo,2002,32.26,segundo
mujeres,salamanca,castilla y leon,empleo,2002,30.18,primero
mujeres,santa cruz de tenerife,canarias,actividad,2002,45.92,cuarto
mujeres,santa cruz de tenerife,canarias,actividad,2002,44.52,tercero
mujeres,santa cruz de tenerife,canarias,actividad,2002,44.83,segundo
mujeres,santa cruz de tenerife,canarias,actividad,2002,44.55,primero
mujeres,salamanca,castilla y leon,empleo,2002,33.61,tercero
mujeres,salamanca,castilla y leon,actividad,2002,40.09,cuarto
mujeres,rioja,la rioja,empleo,2002,33.66,primero
mujeres,rioja,la rioja,empleo,2002,34.76,segundo
mujeres,pontevedra,galicia,paro,2002,20.41,primero
mujeres,pontevedra,galicia,empleo,2002,33.4,cuarto
mujeres,pontevedra,galicia,empleo,2002,33.19,tercero
mujeres,pontevedra,galicia,empleo,2002,33.01,segundo
mujeres,pontevedra,galicia,empleo,2002,34.18,primero
mujeres,rioja,la rioja,actividad,2002,38.94,cuarto
mujeres,rioja,la rioja,actividad,2002,38.99,tercero
mujeres,rioja,la rioja,actividad,2002,38.6,segundo
mujeres,rioja,la rioja,actividad,2002,37.16,primero
mujeres,rioja,la rioja,paro,2002,8.77,cuarto
mujeres,rioja,la rioja,paro,2002,11.47,tercero
mujeres,rioja,la rioja,paro,2002,9.96,segundo
mujeres,rioja,la rioja,paro,2002,9.41,primero
mujeres,rioja,la rioja,empleo,2002,35.53,cuarto
mujeres,rioja,la rioja,empleo,2002,34.52,tercero
mujeres,pontevedra,galicia,paro,2002,20.1,tercero
mujeres,orense,galicia,paro,2002,10.32,cuarto
mujeres,orense,galicia,actividad,2002,35.28,primero
mujeres,orense,galicia,actividad,2002,37.83,segundo
mujeres,lugo,galicia,empleo,2002,37.19,segundo
mujeres,lugo,galicia,empleo,2002,36.58,primero
mujeres,madrid,madrid,actividad,2002,48.15,cuarto
mujeres,madrid,madrid,actividad,2002,48.42,tercero
mujeres,madrid,madrid,actividad,2002,47.61,segundo
mujeres,madrid,madrid,actividad,2002,47.24,primero
mujeres,lugo,galicia,empleo,2002,34.56,tercero
mujeres,madrid,madrid,paro,2002,10.19,cuarto
mujeres,madrid,madrid,paro,2002,10.1,segundo
mujeres,madrid,madrid,paro,2002,10.63,primero
mujeres,madrid,madrid,empleo,2002,43.24,cuarto
mujeres,madrid,madrid,empleo,2002,43.29,tercero
mujeres,madrid,madrid,empleo,2002,42.8,segundo
mujeres,madrid,madrid,empleo,2002,42.22,primero
mujeres,madrid,madrid,paro,2002,10.6,tercero
mujeres,lugo,galicia,empleo,2002,36.14,cuarto
mujeres,lugo,galicia,paro,2002,12.18,primero
mujeres,lugo,galicia,paro,2002,13.89,segundo
mujeres,lerida,cataluña,actividad,2002,41.34,primero
mujeres,lerida,cataluña,paro,2002,10.43,cuarto
mujeres,lerida,cataluña,paro,2002,10.35,tercero
mujeres,lerida,cataluña,paro,2002,12.51,segundo
mujeres,lerida,cataluña,paro,2002,9.68,primero
mujeres,lerida,cataluña,empleo,2002,36.65,cuarto
mujeres,lerida,cataluña,empleo,2002,36.59,tercero
mujeres,lerida,cataluña,empleo,2002,36.51,segundo
mujeres,lerida,cataluña,empleo,2002,37.34,primero
mujeres,lugo,galicia,actividad,2002,40.81,cuarto
mujeres,lugo,galicia,actividad,2002,39.77,tercero
mujeres,lugo,galicia,actividad,2002,43.19,segundo
mujeres,lugo,galicia,actividad,2002,41.65,primero
mujeres,lugo,galicia,paro,2002,11.45,cuarto
mujeres,lugo,galicia,paro,2002,13.1,tercero
mujeres,malaga,andalucia,actividad,2002,39.95,cuarto
mujeres,malaga,andalucia,actividad,2002,37.29,tercero
mujeres,malaga,andalucia,actividad,2002,38.24,segundo
mujeres,malaga,andalucia,actividad,2002,37.33,primero
mujeres,murcia,murcia,empleo,2002,34.54,primero
mujeres,navarra,navarra,actividad,2002,45.27,cuarto
mujeres,navarra,navarra,actividad,2002,46.06,tercero
mujeres,navarra,navarra,actividad,2002,44.18,segundo
mujeres,navarra,navarra,actividad,2002,43.63,primero
mujeres,navarra,navarra,paro,2002,8.4,cuarto
mujeres,navarra,navarra,paro,2002,11.44,tercero
mujeres,navarra,navarra,paro,2002,9.35,segundo
mujeres,navarra,navarra,paro,2002,9.68,primero
mujeres,navarra,navarra,empleo,2002,41.47,cuarto
mujeres,navarra,navarra,empleo,2002,40.79,tercero
mujeres,navarra,navarra,empleo,2002,40.04,segundo
mujeres,navarra,navarra,empleo,2002,39.4,primero
mujeres,orense,galicia,actividad,2002,37.99,cuarto
mujeres,orense,galicia,actividad,2002,37.59,tercero
mujeres,murcia,murcia,empleo,2002,34.99,segundo
mujeres,santa cruz de tenerife,canarias,paro,2002,16.06,cuarto
mujeres,murcia,murcia,empleo,2002,35.17,tercero
mujeres,murcia,murcia,paro,2002,17.41,primero
mujeres,malaga,andalucia,paro,2002,21.57,cuarto
mujeres,malaga,andalucia,paro,2002,19.06,tercero
mujeres,malaga,andalucia,paro,2002,19.35,segundo
mujeres,malaga,andalucia,paro,2002,20.43,primero
mujeres,malaga,andalucia,empleo,2002,31.33,cuarto
mujeres,malaga,andalucia,empleo,2002,30.19,tercero
mujeres,malaga,andalucia,empleo,2002,30.84,segundo
mujeres,malaga,andalucia,empleo,2002,29.71,primero
mujeres,murcia,murcia,actividad,2002,43.08,cuarto
mujeres,murcia,murcia,actividad,2002,41.53,tercero
mujeres,murcia,murcia,actividad,2002,41.73,segundo
mujeres,murcia,murcia,actividad,2002,41.82,primero
mujeres,murcia,murcia,paro,2002,16.33,cuarto
mujeres,murcia,murcia,paro,2002,15.33,tercero
mujeres,murcia,murcia,paro,2002,16.16,segundo
mujeres,murcia,murcia,empleo,2002,36.04,cuarto
mujeres,santa cruz de tenerife,canarias,paro,2002,15.32,tercero
mujeres,santa cruz de tenerife,canarias,paro,2002,15.77,segundo
mujeres,santa cruz de tenerife,canarias,paro,2002,15.3,primero
mujeres,valladolid,castilla y leon,paro,2002,22.43,segundo
mujeres,valladolid,castilla y leon,paro,2002,23.33,primero
mujeres,valladolid,castilla y leon,empleo,2002,35.97,cuarto
mujeres,valladolid,castilla y leon,empleo,2002,34.69,tercero
mujeres,valladolid,castilla y leon,empleo,2002,33.62,segundo
mujeres,valladolid,castilla y leon,empleo,2002,32.42,primero
mujeres,valladolid,castilla y leon,paro,2002,20.29,tercero
mujeres,zamora,castilla y leon,actividad,2002,24.89,cuarto
mujeres,zamora,castilla y leon,actividad,2002,25.84,segundo
mujeres,zamora,castilla y leon,actividad,2002,25.33,primero
mujeres,zamora,castilla y leon,paro,2002,13.38,cuarto
mujeres,zamora,castilla y leon,paro,2002,14.64,tercero
mujeres,zamora,castilla y leon,paro,2002,17.9,segundo
mujeres,zamora,castilla y leon,paro,2002,17.07,primero
mujeres,zamora,castilla y leon,actividad,2002,25.2,tercero
mujeres,valladolid,castilla y leon,paro,2002,18.2,cuarto
mujeres,valladolid,castilla y leon,actividad,2002,42.29,primero
mujeres,valladolid,castilla y leon,actividad,2002,43.35,segundo
mujeres,toledo,castilla la mancha,empleo,2002,29.76,primero
mujeres,valencia,comunidad valenciana,actividad,2002,46.58,cuarto
mujeres,valencia,comunidad valenciana,actividad,2002,45.37,tercero
mujeres,valencia,comunidad valenciana,actividad,2002,45.24,segundo
mujeres,valencia,comunidad valenciana,actividad,2002,44.95,primero
mujeres,valencia,comunidad valenciana,paro,2002,14.26,cuarto
mujeres,valencia,comunidad valenciana,paro,2002,18.0,tercero
mujeres,valencia,comunidad valenciana,paro,2002,16.71,segundo
mujeres,valencia,comunidad valenciana,paro,2002,15.37,primero
mujeres,valencia,comunidad valenciana,empleo,2002,39.94,cuarto
mujeres,valencia,comunidad valenciana,empleo,2002,37.2,tercero
mujeres,valencia,comunidad valenciana,empleo,2002,37.68,segundo
mujeres,valencia,comunidad valenciana,empleo,2002,38.04,primero
mujeres,valladolid,castilla y leon,actividad,2002,43.98,cuarto
mujeres,valladolid,castilla y leon,actividad,2002,43.52,tercero
mujeres,zamora,castilla y leon,empleo,2002,21.56,cuarto
mujeres,zamora,castilla y leon,empleo,2002,21.51,tercero
mujeres,zamora,castilla y leon,empleo,2002,21.22,segundo
mujeres,zamora,castilla y leon,empleo,2002,21.01,primero
mujeres,cuenca,castilla la mancha,paro,2002,12.12,primero
mujeres,cuenca,castilla la mancha,empleo,2002,24.66,cuarto
mujeres,cuenca,castilla la mancha,empleo,2002,26.79,tercero
mujeres,cuenca,castilla la mancha,empleo,2002,28.2,segundo
mujeres,cuenca,castilla la mancha,empleo,2002,24.02,primero
mujeres,melilla,melilla,actividad,2002,30.62,cuarto
mujeres,melilla,melilla,actividad,2002,32.25,tercero
mujeres,melilla,melilla,actividad,2002,30.4,segundo
mujeres,melilla,melilla,actividad,2002,33.44,primero
mujeres,melilla,melilla,paro,2002,3.21,cuarto
mujeres,melilla,melilla,paro,2002,2.23,tercero
mujeres,melilla,melilla,paro,2002,1.21,segundo
mujeres,melilla,melilla,paro,2002,18.12,primero
mujeres,melilla,melilla,empleo,2002,29.64,cuarto
mujeres,melilla,melilla,empleo,2002,31.53,tercero
mujeres,cuenca,castilla la mancha,paro,2002,9.24,segundo
mujeres,toledo,castilla la mancha,empleo,2002,30.43,segundo
mujeres,cuenca,castilla la mancha,paro,2002,12.79,tercero
mujeres,cuenca,castilla la mancha,actividad,2002,27.33,primero
mujeres,zaragoza,aragon,actividad,2002,41.06,cuarto
mujeres,zaragoza,aragon,actividad,2002,39.99,tercero
mujeres,zaragoza,aragon,actividad,2002,39.29,segundo
mujeres,zaragoza,aragon,actividad,2002,38.42,primero
mujeres,zaragoza,aragon,paro,2002,11.28,cuarto
mujeres,zaragoza,aragon,paro,2002,9.82,tercero
mujeres,zaragoza,aragon,paro,2002,10.0,segundo
mujeres,zaragoza,aragon,paro,2002,8.07,primero
mujeres,zaragoza,aragon,empleo,2002,36.43,cuarto
mujeres,zaragoza,aragon,empleo,2002,36.06,tercero
mujeres,zaragoza,aragon,empleo,2002,35.36,segundo
mujeres,zaragoza,aragon,empleo,2002,35.32,primero
mujeres,cuenca,castilla la mancha,actividad,2002,28.24,cuarto
mujeres,cuenca,castilla la mancha,actividad,2002,30.72,tercero
mujeres,cuenca,castilla la mancha,actividad,2002,31.07,segundo
mujeres,cuenca,castilla la mancha,paro,2002,12.69,cuarto
mujeres,lerida,cataluña,actividad,2002,41.73,segundo
mujeres,toledo,castilla la mancha,empleo,2002,32.14,tercero
mujeres,toledo,castilla la mancha,paro,2002,20.59,primero
mujeres,sevilla,andalucia,actividad,2002,40.48,primero
mujeres,sevilla,andalucia,paro,2002,28.78,cuarto
mujeres,sevilla,andalucia,paro,2002,26.88,tercero
mujeres,sevilla,andalucia,paro,2002,26.3,segundo
