nivel_educativo,sexo,comunidad,año,media_poblacion,trimestre
educacion secundaria,mujeres,navarra,2014,6.5,cuarto
educacion secundaria,mujeres,region de murcia,2014,8.5,primero
educacion secundaria,mujeres,region de murcia,2014,8.6,segundo
educacion secundaria,mujeres,region de murcia,2014,8.5,tercero
educacion secundaria,mujeres,region de murcia,2014,8.6,cuarto
educacion secundaria,mujeres,madrid,2014,5.4,primero
educacion secundaria,mujeres,madrid,2014,5.1,segundo
educacion secundaria,mujeres,madrid,2014,5.3,tercero
educacion secundaria,mujeres,pais vasco,2014,8.0,tercero
educacion secundaria,mujeres,madrid,2014,5.0,cuarto
educacion universitaria,hombres,andalucia,2014,21.7,cuarto
educacion universitaria,hombres,andalucia,2014,20.6,segundo
educacion universitaria,hombres,castilla la mancha,2014,20.4,cuarto
educacion universitaria,hombres,castilla y leon,2014,23.9,primero
educacion universitaria,hombres,castilla y leon,2014,24.2,segundo
educacion universitaria,hombres,castilla y leon,2014,24.1,tercero
educacion universitaria,hombres,castilla y leon,2014,23.9,cuarto
educacion universitaria,hombres,cantabria,2014,29.1,primero
educacion universitaria,hombres,cantabria,2014,29.9,segundo
educacion universitaria,hombres,cantabria,2014,29.7,tercero
educacion universitaria,hombres,cantabria,2014,30.5,cuarto
educacion universitaria,hombres,canarias,2014,21.2,primero
educacion universitaria,hombres,canarias,2014,21.1,segundo
educacion universitaria,hombres,canarias,2014,20.4,tercero
educacion universitaria,hombres,andalucia,2014,21.0,tercero
educacion universitaria,hombres,canarias,2014,20.6,cuarto
educacion universitaria,hombres,baleares,2014,20.4,segundo
educacion universitaria,hombres,baleares,2014,21.8,tercero
educacion universitaria,hombres,baleares,2014,21.0,cuarto
educacion universitaria,hombres,asturias,2014,29.8,primero
educacion universitaria,hombres,asturias,2014,30.7,segundo
educacion universitaria,hombres,asturias,2014,30.8,tercero
educacion universitaria,hombres,asturias,2014,30.5,cuarto
educacion universitaria,hombres,aragon,2014,26.7,primero
educacion universitaria,hombres,aragon,2014,26.0,segundo
educacion universitaria,hombres,aragon,2014,27.2,tercero
educacion universitaria,hombres,aragon,2014,27.4,cuarto
educacion universitaria,hombres,andalucia,2014,21.2,primero
educacion universitaria,hombres,baleares,2014,20.4,primero
educacion secundaria,mujeres,galicia,2014,6.0,primero
educacion secundaria,mujeres,galicia,2014,6.1,segundo
educacion secundaria,mujeres,galicia,2014,5.9,tercero
educacion secundaria,mujeres,baleares,2014,6.7,tercero
educacion secundaria,mujeres,baleares,2014,7.1,cuarto
educacion secundaria,mujeres,asturias,2014,6.5,primero
educacion secundaria,mujeres,asturias,2014,6.7,segundo
educacion secundaria,mujeres,asturias,2014,7.0,tercero
educacion secundaria,mujeres,asturias,2014,7.3,cuarto
educacion secundaria,mujeres,aragon,2014,9.1,primero
educacion secundaria,mujeres,aragon,2014,8.8,segundo
educacion secundaria,mujeres,aragon,2014,8.5,tercero
educacion secundaria,mujeres,aragon,2014,8.0,cuarto
educacion secundaria,mujeres,andalucia,2014,7.4,primero
educacion secundaria,mujeres,andalucia,2014,7.5,segundo
educacion secundaria,mujeres,baleares,2014,6.9,segundo
educacion secundaria,mujeres,andalucia,2014,7.6,tercero
educacion secundaria,hombres,melilla,2014,9.4,primero
educacion secundaria,hombres,melilla,2014,6.5,segundo
educacion secundaria,hombres,melilla,2014,5.7,tercero
educacion secundaria,hombres,melilla,2014,5.9,cuarto
educacion secundaria,hombres,ceuta,2014,5.3,primero
educacion secundaria,hombres,ceuta,2014,7.2,segundo
educacion secundaria,hombres,ceuta,2014,5.5,tercero
educacion secundaria,hombres,ceuta,2014,4.5,cuarto
educacion secundaria,hombres,la rioja,2014,8.0,primero
educacion secundaria,hombres,la rioja,2014,8.1,segundo
educacion secundaria,hombres,la rioja,2014,8.1,tercero
educacion secundaria,hombres,la rioja,2014,7.9,cuarto
educacion secundaria,mujeres,andalucia,2014,7.5,cuarto
educacion secundaria,mujeres,baleares,2014,6.3,primero
educacion secundaria,mujeres,canarias,2014,6.9,cuarto
educacion secundaria,mujeres,canarias,2014,6.6,tercero
educacion secundaria,mujeres,galicia,2014,6.1,cuarto
educacion secundaria,mujeres,extremadura,2014,5.6,primero
educacion secundaria,mujeres,extremadura,2014,5.8,segundo
educacion secundaria,mujeres,extremadura,2014,5.9,tercero
educacion secundaria,mujeres,extremadura,2014,6.3,cuarto
educacion secundaria,mujeres,valencia,2014,8.9,primero
educacion secundaria,mujeres,valencia,2014,8.7,segundo
educacion secundaria,mujeres,valencia,2014,9.2,tercero
educacion secundaria,mujeres,valencia,2014,8.7,cuarto
educacion secundaria,mujeres,cataluña,2014,6.5,primero
educacion secundaria,mujeres,cataluña,2014,6.4,segundo
educacion secundaria,mujeres,cataluña,2014,6.2,tercero
educacion secundaria,mujeres,cataluña,2014,6.4,cuarto
educacion secundaria,mujeres,castilla la mancha,2014,7.3,primero
educacion secundaria,mujeres,castilla la mancha,2014,7.4,segundo
educacion secundaria,mujeres,castilla la mancha,2014,7.5,tercero
educacion secundaria,mujeres,castilla la mancha,2014,7.4,cuarto
educacion secundaria,mujeres,castilla y leon,2014,7.6,primero
educacion secundaria,mujeres,castilla y leon,2014,7.5,segundo
educacion secundaria,mujeres,castilla y leon,2014,7.0,tercero
educacion secundaria,mujeres,castilla y leon,2014,7.2,cuarto
educacion secundaria,mujeres,cantabria,2014,10.0,primero
educacion secundaria,mujeres,cantabria,2014,8.9,segundo
educacion secundaria,mujeres,cantabria,2014,9.0,tercero
educacion secundaria,mujeres,cantabria,2014,9.0,cuarto
educacion secundaria,mujeres,canarias,2014,6.5,primero
educacion secundaria,mujeres,canarias,2014,6.8,segundo
educacion universitaria,hombres,castilla la mancha,2014,20.2,tercero
educacion secundaria,hombres,pais vasco,2014,10.2,primero
educacion universitaria,hombres,castilla la mancha,2014,19.5,segundo
educacion universitaria,hombres,cataluña,2014,28.6,cuarto
educacion universitaria,mujeres,extremadura,2014,20.8,primero
educacion universitaria,mujeres,extremadura,2014,20.6,segundo
educacion universitaria,mujeres,extremadura,2014,20.6,tercero
educacion universitaria,mujeres,extremadura,2014,21.2,cuarto
educacion universitaria,mujeres,valencia,2014,24.1,primero
educacion universitaria,mujeres,valencia,2014,24.8,segundo
educacion universitaria,mujeres,valencia,2014,25.0,tercero
educacion universitaria,mujeres,valencia,2014,25.8,cuarto
educacion universitaria,mujeres,cataluña,2014,29.1,primero
educacion universitaria,mujeres,cataluña,2014,28.9,segundo
educacion universitaria,mujeres,cataluña,2014,29.7,tercero
educacion universitaria,mujeres,cataluña,2014,29.4,cuarto
educacion universitaria,mujeres,galicia,2014,25.8,cuarto
educacion universitaria,mujeres,castilla la mancha,2014,22.0,primero
educacion universitaria,mujeres,castilla la mancha,2014,22.1,tercero
educacion universitaria,mujeres,castilla la mancha,2014,22.1,cuarto
educacion universitaria,mujeres,castilla y leon,2014,26.6,primero
educacion universitaria,mujeres,castilla y leon,2014,27.1,segundo
educacion universitaria,mujeres,castilla y leon,2014,27.7,tercero
educacion universitaria,mujeres,castilla y leon,2014,27.6,cuarto
educacion universitaria,mujeres,cantabria,2014,30.6,primero
educacion universitaria,mujeres,cantabria,2014,30.3,segundo
educacion universitaria,mujeres,cantabria,2014,29.4,tercero
educacion universitaria,mujeres,cantabria,2014,29.1,cuarto
educacion universitaria,mujeres,canarias,2014,23.5,primero
educacion universitaria,mujeres,canarias,2014,23.4,segundo
educacion universitaria,mujeres,castilla la mancha,2014,22.1,segundo
educacion universitaria,mujeres,canarias,2014,23.1,tercero
educacion universitaria,mujeres,galicia,2014,26.0,tercero
educacion universitaria,mujeres,galicia,2014,25.4,primero
educacion universitaria,mujeres,melilla,2014,18.7,tercero
educacion universitaria,mujeres,melilla,2014,22.0,cuarto
educacion universitaria,mujeres,ceuta,2014,18.3,primero
educacion universitaria,mujeres,ceuta,2014,18.5,segundo
educacion universitaria,mujeres,ceuta,2014,20.6,tercero
educacion universitaria,mujeres,ceuta,2014,20.5,cuarto
educacion universitaria,mujeres,la rioja,2014,27.9,primero
educacion universitaria,mujeres,la rioja,2014,27.4,segundo
educacion universitaria,mujeres,la rioja,2014,29.7,tercero
educacion universitaria,mujeres,la rioja,2014,30.7,cuarto
educacion universitaria,mujeres,pais vasco,2014,34.3,primero
educacion universitaria,mujeres,pais vasco,2014,34.2,segundo
educacion universitaria,mujeres,galicia,2014,25.2,segundo
educacion universitaria,mujeres,pais vasco,2014,34.5,tercero
educacion universitaria,mujeres,navarra,2014,31.7,primero
educacion universitaria,mujeres,navarra,2014,32.4,segundo
educacion universitaria,mujeres,navarra,2014,34.4,tercero
educacion universitaria,mujeres,navarra,2014,35.0,cuarto
educacion universitaria,mujeres,region de murcia,2014,21.6,primero
educacion universitaria,mujeres,region de murcia,2014,21.3,segundo
educacion universitaria,mujeres,region de murcia,2014,21.2,tercero
educacion universitaria,mujeres,region de murcia,2014,21.6,cuarto
educacion universitaria,mujeres,madrid,2014,36.9,primero
educacion universitaria,mujeres,madrid,2014,36.2,segundo
educacion universitaria,mujeres,madrid,2014,36.5,tercero
educacion universitaria,mujeres,madrid,2014,37.5,cuarto
educacion universitaria,mujeres,pais vasco,2014,34.5,cuarto
educacion universitaria,mujeres,canarias,2014,23.7,cuarto
educacion universitaria,mujeres,baleares,2014,24.9,primero
educacion universitaria,mujeres,baleares,2014,25.4,segundo
educacion universitaria,hombres,navarra,2014,33.2,segundo
educacion universitaria,hombres,navarra,2014,33.8,tercero
educacion universitaria,hombres,navarra,2014,32.4,cuarto
educacion universitaria,hombres,region de murcia,2014,21.2,primero
educacion universitaria,hombres,region de murcia,2014,22.0,segundo
educacion universitaria,hombres,region de murcia,2014,22.0,tercero
educacion universitaria,hombres,region de murcia,2014,22.2,cuarto
educacion universitaria,hombres,madrid,2014,40.3,primero
educacion universitaria,hombres,madrid,2014,39.3,segundo
educacion universitaria,hombres,madrid,2014,40.9,tercero
educacion universitaria,hombres,madrid,2014,40.8,cuarto
educacion universitaria,hombres,galicia,2014,23.6,primero
educacion universitaria,hombres,navarra,2014,32.0,primero
educacion universitaria,hombres,galicia,2014,23.8,segundo
educacion universitaria,hombres,galicia,2014,24.4,cuarto
educacion universitaria,hombres,extremadura,2014,19.1,primero
educacion universitaria,hombres,extremadura,2014,19.4,segundo
educacion universitaria,hombres,extremadura,2014,20.4,tercero
educacion universitaria,hombres,extremadura,2014,18.9,cuarto
educacion universitaria,hombres,valencia,2014,24.8,primero
educacion universitaria,hombres,valencia,2014,25.2,segundo
educacion universitaria,hombres,valencia,2014,26.2,tercero
educacion universitaria,hombres,valencia,2014,25.7,cuarto
educacion universitaria,hombres,cataluña,2014,27.7,primero
educacion universitaria,hombres,cataluña,2014,27.8,segundo
educacion universitaria,hombres,cataluña,2014,28.7,tercero
educacion universitaria,hombres,galicia,2014,24.2,tercero
educacion universitaria,hombres,pais vasco,2014,38.8,cuarto
educacion universitaria,hombres,pais vasco,2014,39.4,tercero
educacion universitaria,hombres,pais vasco,2014,38.7,segundo
educacion universitaria,mujeres,baleares,2014,24.4,tercero
educacion universitaria,mujeres,baleares,2014,23.7,cuarto
educacion universitaria,mujeres,asturias,2014,27.9,primero
educacion universitaria,mujeres,asturias,2014,29.1,segundo
educacion universitaria,mujeres,asturias,2014,28.6,tercero
educacion universitaria,mujeres,asturias,2014,29.4,cuarto
educacion universitaria,mujeres,aragon,2014,27.4,primero
educacion universitaria,mujeres,aragon,2014,28.5,segundo
educacion universitaria,mujeres,aragon,2014,28.8,tercero
educacion universitaria,mujeres,aragon,2014,28.1,cuarto
educacion universitaria,mujeres,andalucia,2014,22.2,primero
educacion universitaria,mujeres,andalucia,2014,21.9,segundo
educacion universitaria,mujeres,andalucia,2014,22.4,tercero
educacion universitaria,mujeres,andalucia,2014,23.1,cuarto
educacion universitaria,hombres,melilla,2014,27.1,primero
educacion universitaria,hombres,melilla,2014,28.2,segundo
educacion universitaria,hombres,melilla,2014,24.2,tercero
educacion universitaria,hombres,melilla,2014,27.4,cuarto
educacion universitaria,hombres,ceuta,2014,14.9,primero
educacion universitaria,hombres,ceuta,2014,14.9,segundo
educacion universitaria,hombres,ceuta,2014,18.1,tercero
educacion universitaria,hombres,ceuta,2014,19.8,cuarto
educacion universitaria,hombres,la rioja,2014,27.9,primero
educacion universitaria,hombres,la rioja,2014,27.4,segundo
educacion universitaria,hombres,la rioja,2014,29.5,tercero
educacion universitaria,hombres,la rioja,2014,30.1,cuarto
educacion universitaria,hombres,pais vasco,2014,37.9,primero
educacion universitaria,hombres,castilla la mancha,2014,19.1,primero
educacion primaria,mujeres,madrid,2014,21.0,cuarto
educacion secundaria,hombres,pais vasco,2014,9.7,segundo
educacion secundaria,hombres,pais vasco,2014,10.1,cuarto
educacion secundaria,hombres,pais vasco,2014,11.3,cuarto
educacion secundaria,hombres,navarra,2014,12.6,primero
educacion secundaria,hombres,navarra,2014,12.9,segundo
educacion secundaria,hombres,navarra,2014,12.7,tercero
educacion secundaria,hombres,navarra,2014,13.9,cuarto
educacion secundaria,hombres,region de murcia,2014,12.5,primero
educacion secundaria,hombres,region de murcia,2014,12.5,segundo
educacion secundaria,hombres,region de murcia,2014,12.5,tercero
educacion secundaria,hombres,region de murcia,2014,12.6,cuarto
educacion secundaria,hombres,madrid,2014,18.0,primero
educacion secundaria,hombres,madrid,2014,19.0,segundo
educacion secundaria,hombres,madrid,2014,18.7,tercero
educacion secundaria,hombres,pais vasco,2014,11.3,tercero
educacion secundaria,hombres,madrid,2014,19.6,cuarto
educacion secundaria,hombres,galicia,2014,11.1,segundo
educacion secundaria,hombres,galicia,2014,11.6,tercero
educacion secundaria,hombres,galicia,2014,11.3,cuarto
educacion secundaria,hombres,extremadura,2014,9.7,primero
educacion secundaria,hombres,extremadura,2014,9.6,segundo
educacion secundaria,hombres,extremadura,2014,9.7,tercero
educacion secundaria,hombres,extremadura,2014,9.2,cuarto
educacion secundaria,hombres,valencia,2014,13.3,primero
educacion secundaria,hombres,valencia,2014,14.1,segundo
educacion secundaria,hombres,valencia,2014,13.6,tercero
educacion secundaria,hombres,valencia,2014,13.8,cuarto
educacion secundaria,hombres,cataluña,2014,12.4,primero
educacion secundaria,hombres,galicia,2014,11.2,primero
educacion secundaria,hombres,cataluña,2014,12.7,segundo
educacion secundaria,hombres,pais vasco,2014,11.1,segundo
educacion secundaria,hombres,la rioja,2014,13.4,cuarto
educacion secundaria,mujeres,baleares,2014,15.1,segundo
educacion secundaria,mujeres,baleares,2014,16.7,tercero
educacion secundaria,mujeres,baleares,2014,16.1,cuarto
educacion secundaria,mujeres,asturias,2014,12.7,primero
educacion secundaria,mujeres,asturias,2014,12.1,segundo
educacion secundaria,mujeres,asturias,2014,12.3,tercero
educacion secundaria,mujeres,asturias,2014,12.6,cuarto
educacion secundaria,mujeres,aragon,2014,12.7,primero
educacion secundaria,mujeres,aragon,2014,12.6,segundo
educacion secundaria,mujeres,aragon,2014,11.7,tercero
educacion secundaria,mujeres,aragon,2014,12.7,cuarto
educacion secundaria,mujeres,andalucia,2014,10.9,primero
educacion secundaria,hombres,pais vasco,2014,10.6,primero
educacion secundaria,mujeres,andalucia,2014,11.3,segundo
educacion secundaria,mujeres,andalucia,2014,11.7,cuarto
educacion secundaria,hombres,melilla,2014,20.9,primero
educacion secundaria,hombres,melilla,2014,18.1,segundo
educacion secundaria,hombres,melilla,2014,19.7,tercero
educacion secundaria,hombres,melilla,2014,16.4,cuarto
educacion secundaria,hombres,ceuta,2014,20.3,primero
educacion secundaria,hombres,ceuta,2014,18.9,segundo
educacion secundaria,hombres,ceuta,2014,22.3,tercero
educacion secundaria,hombres,ceuta,2014,20.3,cuarto
educacion secundaria,hombres,la rioja,2014,13.5,primero
educacion secundaria,hombres,la rioja,2014,14.2,segundo
educacion secundaria,hombres,la rioja,2014,13.0,tercero
educacion secundaria,mujeres,andalucia,2014,11.5,tercero
educacion secundaria,hombres,cataluña,2014,12.7,tercero
educacion secundaria,hombres,cataluña,2014,12.9,cuarto
educacion secundaria,hombres,castilla la mancha,2014,12.2,primero
educacion primaria,mujeres,melilla,2014,20.9,primero
educacion primaria,mujeres,melilla,2014,21.4,segundo
educacion primaria,mujeres,melilla,2014,17.0,tercero
educacion primaria,mujeres,melilla,2014,16.6,cuarto
educacion primaria,mujeres,ceuta,2014,37.0,primero
educacion primaria,mujeres,ceuta,2014,34.9,segundo
educacion primaria,mujeres,ceuta,2014,32.5,tercero
educacion primaria,mujeres,ceuta,2014,28.1,cuarto
educacion primaria,mujeres,la rioja,2014,23.9,primero
educacion primaria,mujeres,la rioja,2014,24.4,segundo
educacion primaria,mujeres,la rioja,2014,22.8,tercero
educacion primaria,mujeres,la rioja,2014,23.4,cuarto
educacion secundaria,hombres,andalucia,2014,11.6,cuarto
educacion primaria,mujeres,pais vasco,2014,21.1,primero
educacion primaria,mujeres,pais vasco,2014,22.1,tercero
educacion primaria,mujeres,pais vasco,2014,22.0,cuarto
educacion primaria,mujeres,navarra,2014,24.1,primero
educacion primaria,mujeres,navarra,2014,24.5,segundo
educacion primaria,mujeres,navarra,2014,23.7,tercero
educacion primaria,mujeres,navarra,2014,24.4,cuarto
educacion primaria,mujeres,region de murcia,2014,28.0,primero
