Nivel de formación alcanzado	Sexo	Comunidades y Ciudades Autónomas	Periodo	Total
Analfabetos	Hombres	12 Galicia	2015T4	0,8
Analfabetos	Hombres	12 Galicia	2015T3	0,9
Analfabetos	Hombres	12 Galicia	2015T2	1,0
Analfabetos	Hombres	12 Galicia	2015T1	0,9
Analfabetos	Hombres	12 Galicia	2014T4	0,8
Analfabetos	Hombres	12 Galicia	2014T3	0,9
Analfabetos	Hombres	12 Galicia	2014T2	0,8
Analfabetos	Hombres	12 Galicia	2014T1	0,7
Analfabetos	Hombres	13 Madrid, Comunidad de	2023T3	0,6
Analfabetos	Hombres	13 Madrid, Comunidad de	2023T2	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2023T1	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2022T4	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2022T3	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2022T2	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2022T1	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2021T4	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2021T3	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2021T2	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2021T1	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2020T4	0,6
Analfabetos	Hombres	13 Madrid, Comunidad de	2020T3	0,6
Analfabetos	Hombres	13 Madrid, Comunidad de	2020T2	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2020T1	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2019T4	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2019T3	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2019T2	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2019T1	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2018T4	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2018T3	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2018T2	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2018T1	0,3
Analfabetos	Hombres	13 Madrid, Comunidad de	2017T4	0,3
Analfabetos	Hombres	13 Madrid, Comunidad de	2017T3	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2017T2	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2017T1	0,6
Analfabetos	Hombres	13 Madrid, Comunidad de	2016T4	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2016T3	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2016T2	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2016T1	0,6
Analfabetos	Hombres	13 Madrid, Comunidad de	2015T4	0,5
Analfabetos	Hombres	13 Madrid, Comunidad de	2015T3	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2015T2	0,6
Analfabetos	Hombres	13 Madrid, Comunidad de	2015T1	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2014T4	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2014T3	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2014T2	0,4
Analfabetos	Hombres	13 Madrid, Comunidad de	2014T1	0,4
Analfabetos	Hombres	14 Murcia, Región de	2023T3	2,4
Analfabetos	Hombres	14 Murcia, Región de	2023T2	1,9
Analfabetos	Hombres	14 Murcia, Región de	2023T1	2,1
Analfabetos	Hombres	14 Murcia, Región de	2022T4	2,1
Analfabetos	Hombres	14 Murcia, Región de	2022T3	2,0
Analfabetos	Hombres	14 Murcia, Región de	2022T2	1,8
Analfabetos	Hombres	14 Murcia, Región de	2022T1	2,1
Analfabetos	Hombres	14 Murcia, Región de	2021T4	1,9
Analfabetos	Hombres	14 Murcia, Región de	2021T3	1,6
Analfabetos	Hombres	14 Murcia, Región de	2021T2	2,0
Analfabetos	Hombres	14 Murcia, Región de	2021T1	1,6
Analfabetos	Hombres	14 Murcia, Región de	2020T4	1,5
Analfabetos	Hombres	14 Murcia, Región de	2020T3	1,9
Analfabetos	Hombres	14 Murcia, Región de	2020T2	2,2
Analfabetos	Hombres	14 Murcia, Región de	2020T1	2,8
Analfabetos	Hombres	14 Murcia, Región de	2019T4	2,6
Analfabetos	Hombres	14 Murcia, Región de	2019T3	3,1
Analfabetos	Hombres	14 Murcia, Región de	2019T2	3,1
Analfabetos	Hombres	14 Murcia, Región de	2019T1	2,9
Analfabetos	Hombres	14 Murcia, Región de	2018T4	2,5
Analfabetos	Hombres	14 Murcia, Región de	2018T3	1,8
Analfabetos	Hombres	14 Murcia, Región de	2018T2	2,0
Analfabetos	Hombres	14 Murcia, Región de	2018T1	2,3
Analfabetos	Hombres	14 Murcia, Región de	2017T4	2,3
Analfabetos	Hombres	14 Murcia, Región de	2017T3	2,1
Analfabetos	Hombres	14 Murcia, Región de	2017T2	2,3
Analfabetos	Hombres	14 Murcia, Región de	2017T1	2,4
Analfabetos	Hombres	14 Murcia, Región de	2016T4	2,1
Analfabetos	Hombres	14 Murcia, Región de	2016T3	2,5
Analfabetos	Hombres	14 Murcia, Región de	2016T2	3,3
Analfabetos	Hombres	14 Murcia, Región de	2016T1	2,9
Analfabetos	Hombres	14 Murcia, Región de	2015T4	2,8
Analfabetos	Hombres	14 Murcia, Región de	2015T3	2,5
Analfabetos	Hombres	14 Murcia, Región de	2015T2	2,7
Analfabetos	Hombres	14 Murcia, Región de	2015T1	2,6
Analfabetos	Hombres	14 Murcia, Región de	2014T4	2,6
Analfabetos	Hombres	14 Murcia, Región de	2014T3	2,9
Analfabetos	Hombres	14 Murcia, Región de	2014T2	2,8
Analfabetos	Hombres	14 Murcia, Región de	2014T1	2,2
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2023T3	0,5
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2023T2	0,6
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2023T1	0,8
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2022T4	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2022T3	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2022T2	0,6
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2022T1	0,6
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2021T4	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2021T3	0,2
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2021T2	0,4
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2021T1	0,2
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2020T4	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2020T3	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2020T2	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2020T1	0,6
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2019T4	0,6
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2019T3	0,5
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2019T2	0,5
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2019T1	0,5
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2018T4	0,6
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2018T3	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2018T2	0,8
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2018T1	1,2
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2017T4	0,8
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2017T3	0,8
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2017T2	0,9
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2017T1	0,9
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2016T4	1,0
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2016T3	0,8
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2016T2	1,2
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2016T1	0,8
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2015T4	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2015T3	0,7
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2015T2	0,4
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2015T1	0,3
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2014T4	0,4
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2014T3	0,5
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2014T2	0,4
Analfabetos	Hombres	15 Navarra, Comunidad Foral de	2014T1	0,6
Analfabetos	Hombres	16 País Vasco	2023T3	0,6
Analfabetos	Hombres	16 País Vasco	2023T2	0,5
Analfabetos	Hombres	16 País Vasco	2023T1	0,7
Analfabetos	Hombres	16 País Vasco	2022T4	0,5
Analfabetos	Hombres	16 País Vasco	2022T3	0,2
Analfabetos	Hombres	16 País Vasco	2022T2	0,2
Analfabetos	Hombres	16 País Vasco	2022T1	0,1
Analfabetos	Hombres	16 País Vasco	2021T4	0,2
Analfabetos	Hombres	16 País Vasco	2021T3	0,3
Analfabetos	Hombres	16 País Vasco	2021T2	0,3
Analfabetos	Hombres	16 País Vasco	2021T1	0,2
Analfabetos	Hombres	16 País Vasco	2020T4	0,3
Analfabetos	Hombres	16 País Vasco	2020T3	0,3
Analfabetos	Hombres	16 País Vasco	2020T2	0,3
Analfabetos	Hombres	16 País Vasco	2020T1	0,3
Analfabetos	Hombres	16 País Vasco	2019T4	0,3
Analfabetos	Hombres	16 País Vasco	2019T3	0,3
Analfabetos	Hombres	16 País Vasco	2019T2	0,2
Analfabetos	Hombres	16 País Vasco	2019T1	0,3
Analfabetos	Hombres	16 País Vasco	2018T4	0,2
Analfabetos	Hombres	16 País Vasco	2018T3	0,3
Analfabetos	Hombres	16 País Vasco	2018T2	0,4
Analfabetos	Hombres	16 País Vasco	2018T1	0,4
Analfabetos	Hombres	16 País Vasco	2017T4	0,4
Analfabetos	Hombres	16 País Vasco	2017T3	0,3
Analfabetos	Hombres	16 País Vasco	2017T2	0,3
Analfabetos	Hombres	16 País Vasco	2017T1	0,4
Analfabetos	Hombres	16 País Vasco	2016T4	0,4
Analfabetos	Hombres	16 País Vasco	2016T3	0,4
Analfabetos	Hombres	16 País Vasco	2016T2	0,5
Analfabetos	Hombres	16 País Vasco	2016T1	0,3
Analfabetos	Hombres	16 País Vasco	2015T4	0,3
Analfabetos	Hombres	16 País Vasco	2015T3	0,3
Analfabetos	Hombres	16 País Vasco	2015T2	0,2
Analfabetos	Hombres	16 País Vasco	2015T1	0,2
Analfabetos	Hombres	16 País Vasco	2014T4	0,3
Analfabetos	Hombres	16 País Vasco	2014T3	0,3
Analfabetos	Hombres	16 País Vasco	2014T2	0,2
Analfabetos	Hombres	16 País Vasco	2014T1	0,3
Analfabetos	Hombres	17 Rioja, La	2023T3	0,6
Analfabetos	Hombres	17 Rioja, La	2023T2	0,2
Analfabetos	Hombres	17 Rioja, La	2023T1	0,8
Analfabetos	Hombres	17 Rioja, La	2022T4	0,9
Analfabetos	Hombres	17 Rioja, La	2022T3	1,2
Analfabetos	Hombres	17 Rioja, La	2022T2	1,2
Analfabetos	Hombres	17 Rioja, La	2022T1	1,1
Analfabetos	Hombres	17 Rioja, La	2021T4	1,0
Analfabetos	Hombres	17 Rioja, La	2021T3	0,7
Analfabetos	Hombres	17 Rioja, La	2021T2	0,5
Analfabetos	Hombres	17 Rioja, La	2021T1	0,4
Analfabetos	Hombres	17 Rioja, La	2020T4	0,4
Analfabetos	Hombres	17 Rioja, La	2020T3	0,6
Analfabetos	Hombres	17 Rioja, La	2020T2	0,2
Analfabetos	Hombres	17 Rioja, La	2020T1	0,4
Analfabetos	Hombres	17 Rioja, La	2019T4	0,3
Analfabetos	Hombres	17 Rioja, La	2019T3	0,3
Analfabetos	Hombres	17 Rioja, La	2019T2	0,3
Analfabetos	Hombres	17 Rioja, La	2019T1	0,4
Analfabetos	Hombres	17 Rioja, La	2018T4	0,2
Analfabetos	Hombres	17 Rioja, La	2018T3	0,5
Analfabetos	Hombres	17 Rioja, La	2018T2	1,0
Analfabetos	Hombres	17 Rioja, La	2018T1	1,0
Analfabetos	Hombres	17 Rioja, La	2017T4	0,8
Analfabetos	Hombres	17 Rioja, La	2017T3	1,3
Analfabetos	Hombres	17 Rioja, La	2017T2	1,2
Analfabetos	Hombres	17 Rioja, La	2017T1	0,6
Analfabetos	Hombres	17 Rioja, La	2016T4	0,3
Analfabetos	Hombres	17 Rioja, La	2016T3	0,4
Analfabetos	Hombres	17 Rioja, La	2016T2	0,3
Analfabetos	Hombres	17 Rioja, La	2016T1	0,4
Analfabetos	Hombres	17 Rioja, La	2015T4	0,2
Analfabetos	Hombres	17 Rioja, La	2015T3	0,2
Analfabetos	Hombres	17 Rioja, La	2015T2	0,5
Analfabetos	Hombres	17 Rioja, La	2015T1	0,5
Analfabetos	Hombres	17 Rioja, La	2014T4	0,5
Analfabetos	Hombres	17 Rioja, La	2014T3	0,8
Analfabetos	Hombres	17 Rioja, La	2014T2	0,5
Analfabetos	Hombres	17 Rioja, La	2014T1	0,3
Analfabetos	Hombres	18 Ceuta	2023T3	0,4
Analfabetos	Hombres	18 Ceuta	2023T2	1,0
Analfabetos	Hombres	18 Ceuta	2023T1	0,8
Analfabetos	Hombres	18 Ceuta	2022T4	0,4
Analfabetos	Hombres	18 Ceuta	2022T3	0,5
Analfabetos	Hombres	18 Ceuta	2022T2	0,4
Analfabetos	Hombres	18 Ceuta	2022T1	..
Analfabetos	Hombres	18 Ceuta	2021T4	..
Analfabetos	Hombres	18 Ceuta	2021T3	..
Analfabetos	Hombres	18 Ceuta	2021T2	..
Analfabetos	Hombres	18 Ceuta	2021T1	0,3
Analfabetos	Hombres	18 Ceuta	2020T4	0,9
Analfabetos	Hombres	18 Ceuta	2020T3	0,9
Analfabetos	Hombres	18 Ceuta	2020T2	2,2
Analfabetos	Hombres	18 Ceuta	2020T1	2,0
Analfabetos	Hombres	18 Ceuta	2019T4	2,0
Analfabetos	Hombres	18 Ceuta	2019T3	2,8
Analfabetos	Hombres	18 Ceuta	2019T2	2,3
Analfabetos	Hombres	18 Ceuta	2019T1	1,8
Analfabetos	Hombres	18 Ceuta	2018T4	1,1
Analfabetos	Hombres	18 Ceuta	2018T3	2,6
Analfabetos	Hombres	18 Ceuta	2018T2	1,9
Analfabetos	Hombres	18 Ceuta	2018T1	1,6
Analfabetos	Hombres	18 Ceuta	2017T4	2,6
Analfabetos	Hombres	18 Ceuta	2017T3	2,5
Analfabetos	Hombres	18 Ceuta	2017T2	2,3
Analfabetos	Hombres	18 Ceuta	2017T1	2,0
Analfabetos	Hombres	18 Ceuta	2016T4	1,9
Analfabetos	Hombres	18 Ceuta	2016T3	2,8
Analfabetos	Hombres	18 Ceuta	2016T2	1,5
Analfabetos	Hombres	18 Ceuta	2016T1	0,9
Analfabetos	Hombres	18 Ceuta	2015T4	1,8
Analfabetos	Hombres	18 Ceuta	2015T3	1,4
Analfabetos	Hombres	18 Ceuta	2015T2	2,0
Analfabetos	Hombres	18 Ceuta	2015T1	2,2
Analfabetos	Hombres	18 Ceuta	2014T4	1,4
Analfabetos	Hombres	18 Ceuta	2014T3	1,7
Analfabetos	Hombres	18 Ceuta	2014T2	1,9
Analfabetos	Hombres	18 Ceuta	2014T1	1,7
Analfabetos	Hombres	19 Melilla	2023T3	1,3
Analfabetos	Hombres	19 Melilla	2023T2	1,6
Analfabetos	Hombres	19 Melilla	2023T1	1,8
Analfabetos	Hombres	19 Melilla	2022T4	1,8
Analfabetos	Hombres	19 Melilla	2022T3	0,7
Analfabetos	Hombres	19 Melilla	2022T2	2,5
Analfabetos	Hombres	19 Melilla	2022T1	1,0
Analfabetos	Hombres	19 Melilla	2021T4	0,8
Analfabetos	Hombres	19 Melilla	2021T3	0,7
Analfabetos	Hombres	19 Melilla	2021T2	2,0
Analfabetos	Hombres	19 Melilla	2021T1	1,9
Analfabetos	Hombres	19 Melilla	2020T4	2,0
Analfabetos	Hombres	19 Melilla	2020T3	2,3
Analfabetos	Hombres	19 Melilla	2020T2	2,6
Analfabetos	Hombres	19 Melilla	2020T1	3,2
Analfabetos	Hombres	19 Melilla	2019T4	2,1
Analfabetos	Hombres	19 Melilla	2019T3	2,8
Analfabetos	Hombres	19 Melilla	2019T2	2,9
Analfabetos	Hombres	19 Melilla	2019T1	2,3
Analfabetos	Hombres	19 Melilla	2018T4	2,8
Analfabetos	Hombres	19 Melilla	2018T3	1,5
Analfabetos	Hombres	19 Melilla	2018T2	2,5
Analfabetos	Hombres	19 Melilla	2018T1	3,0
Analfabetos	Hombres	19 Melilla	2017T4	2,6
Analfabetos	Hombres	19 Melilla	2017T3	2,9
Analfabetos	Hombres	19 Melilla	2017T2	2,6
Analfabetos	Hombres	19 Melilla	2017T1	2,5
Analfabetos	Hombres	19 Melilla	2016T4	1,9
Analfabetos	Hombres	19 Melilla	2016T3	1,7
Analfabetos	Hombres	19 Melilla	2016T2	3,0
Analfabetos	Hombres	19 Melilla	2016T1	2,3
Analfabetos	Hombres	19 Melilla	2015T4	2,5
Analfabetos	Hombres	19 Melilla	2015T3	2,1
Analfabetos	Hombres	19 Melilla	2015T2	1,4
Analfabetos	Hombres	19 Melilla	2015T1	1,5
Analfabetos	Hombres	19 Melilla	2014T4	0,9
Analfabetos	Hombres	19 Melilla	2014T3	1,1
Analfabetos	Hombres	19 Melilla	2014T2	0,9
Analfabetos	Hombres	19 Melilla	2014T1	0,3
Analfabetos	Mujeres	01 Andalucía	2023T3	2,7
Analfabetos	Mujeres	01 Andalucía	2023T2	2,8
Analfabetos	Mujeres	01 Andalucía	2023T1	2,9
Analfabetos	Mujeres	01 Andalucía	2022T4	2,9
Analfabetos	Mujeres	01 Andalucía	2022T3	2,9
Analfabetos	Mujeres	01 Andalucía	2022T2	3,0
Analfabetos	Mujeres	01 Andalucía	2022T1	3,1
Analfabetos	Mujeres	01 Andalucía	2021T4	2,8
Analfabetos	Mujeres	01 Andalucía	2021T3	2,7
Analfabetos	Mujeres	01 Andalucía	2021T2	2,8
Analfabetos	Mujeres	01 Andalucía	2021T1	3,1
Analfabetos	Mujeres	01 Andalucía	2020T4	3,3
Analfabetos	Mujeres	01 Andalucía	2020T3	3,2
Analfabetos	Mujeres	01 Andalucía	2020T2	3,5
Analfabetos	Mujeres	01 Andalucía	2020T1	3,7
Analfabetos	Mujeres	01 Andalucía	2019T4	3,5
Analfabetos	Mujeres	01 Andalucía	2019T3	3,6
Analfabetos	Mujeres	01 Andalucía	2019T2	3,6
Analfabetos	Mujeres	01 Andalucía	2019T1	3,6
Analfabetos	Mujeres	01 Andalucía	2018T4	3,5
Analfabetos	Mujeres	01 Andalucía	2018T3	3,8
Analfabetos	Mujeres	01 Andalucía	2018T2	3,8
Analfabetos	Mujeres	01 Andalucía	2018T1	3,9
Analfabetos	Mujeres	01 Andalucía	2017T4	4,1
Analfabetos	Mujeres	01 Andalucía	2017T3	4,0
Analfabetos	Mujeres	01 Andalucía	2017T2	4,3
Analfabetos	Mujeres	01 Andalucía	2017T1	4,3
Analfabetos	Mujeres	01 Andalucía	2016T4	4,2
Analfabetos	Mujeres	01 Andalucía	2016T3	4,3
Analfabetos	Mujeres	01 Andalucía	2016T2	4,5
Analfabetos	Mujeres	01 Andalucía	2016T1	4,6
Analfabetos	Mujeres	01 Andalucía	2015T4	4,6
Analfabetos	Mujeres	01 Andalucía	2015T3	4,7
Analfabetos	Mujeres	01 Andalucía	2015T2	4,8
Analfabetos	Mujeres	01 Andalucía	2015T1	5,0
Analfabetos	Mujeres	01 Andalucía	2014T4	5,0
Analfabetos	Mujeres	01 Andalucía	2014T3	4,9
Analfabetos	Mujeres	01 Andalucía	2014T2	4,9
Analfabetos	Mujeres	01 Andalucía	2014T1	4,6
Analfabetos	Mujeres	02 Aragón	2023T3	0,8
Analfabetos	Mujeres	02 Aragón	2023T2	0,7
Analfabetos	Mujeres	02 Aragón	2023T1	1,1
Analfabetos	Mujeres	02 Aragón	2022T4	1,1
Analfabetos	Mujeres	02 Aragón	2022T3	1,0
Analfabetos	Mujeres	02 Aragón	2022T2	1,0
Analfabetos	Mujeres	02 Aragón	2022T1	0,7
Analfabetos	Mujeres	02 Aragón	2021T4	0,8
Analfabetos	Mujeres	02 Aragón	2021T3	0,9
Analfabetos	Mujeres	02 Aragón	2021T2	0,9
Analfabetos	Mujeres	02 Aragón	2021T1	0,6
Analfabetos	Mujeres	02 Aragón	2020T4	0,9
Analfabetos	Mujeres	02 Aragón	2020T3	0,7
Analfabetos	Mujeres	02 Aragón	2020T2	0,5
Analfabetos	Mujeres	02 Aragón	2020T1	0,7
Analfabetos	Mujeres	02 Aragón	2019T4	0,6
Analfabetos	Mujeres	02 Aragón	2019T3	0,7
Analfabetos	Mujeres	02 Aragón	2019T2	0,8
Analfabetos	Mujeres	02 Aragón	2019T1	0,8
Analfabetos	Mujeres	02 Aragón	2018T4	0,6
Analfabetos	Mujeres	02 Aragón	2018T3	0,7
Analfabetos	Mujeres	02 Aragón	2018T2	0,7
Analfabetos	Mujeres	02 Aragón	2018T1	0,8
Analfabetos	Mujeres	02 Aragón	2017T4	1,0
Analfabetos	Mujeres	02 Aragón	2017T3	1,3
Analfabetos	Mujeres	02 Aragón	2017T2	0,9
Analfabetos	Mujeres	02 Aragón	2017T1	1,0
Analfabetos	Mujeres	02 Aragón	2016T4	0,9
Analfabetos	Mujeres	02 Aragón	2016T3	1,0
Analfabetos	Mujeres	02 Aragón	2016T2	0,7
Analfabetos	Mujeres	02 Aragón	2016T1	0,9
Analfabetos	Mujeres	02 Aragón	2015T4	0,9
Analfabetos	Mujeres	02 Aragón	2015T3	1,0
Analfabetos	Mujeres	02 Aragón	2015T2	0,7
Analfabetos	Mujeres	02 Aragón	2015T1	0,9
Analfabetos	Mujeres	02 Aragón	2014T4	1,2
Analfabetos	Mujeres	02 Aragón	2014T3	1,2
Analfabetos	Mujeres	02 Aragón	2014T2	0,9
Analfabetos	Mujeres	02 Aragón	2014T1	0,9
Analfabetos	Mujeres	03 Asturias, Principado de	2023T3	0,3
Analfabetos	Mujeres	03 Asturias, Principado de	2023T2	0,3
Analfabetos	Mujeres	03 Asturias, Principado de	2023T1	0,2
Analfabetos	Mujeres	03 Asturias, Principado de	2022T4	0,4
Analfabetos	Mujeres	03 Asturias, Principado de	2022T3	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2022T2	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2022T1	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2021T4	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2021T3	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2021T2	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2021T1	0,4
Analfabetos	Mujeres	03 Asturias, Principado de	2020T4	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2020T3	0,5
Analfabetos	Mujeres	03 Asturias, Principado de	2020T2	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2020T1	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2019T4	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2019T3	0,5
Analfabetos	Mujeres	03 Asturias, Principado de	2019T2	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2019T1	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2018T4	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2018T3	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2018T2	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2018T1	1,0
Analfabetos	Mujeres	03 Asturias, Principado de	2017T4	1,0
Analfabetos	Mujeres	03 Asturias, Principado de	2017T3	1,0
Analfabetos	Mujeres	03 Asturias, Principado de	2017T2	1,0
Analfabetos	Mujeres	03 Asturias, Principado de	2017T1	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2016T4	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2016T3	0,9
Analfabetos	Mujeres	03 Asturias, Principado de	2016T2	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2016T1	0,8
Analfabetos	Mujeres	03 Asturias, Principado de	2015T4	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2015T3	0,9
Analfabetos	Mujeres	03 Asturias, Principado de	2015T2	1,0
Analfabetos	Mujeres	03 Asturias, Principado de	2015T1	1,0
Analfabetos	Mujeres	03 Asturias, Principado de	2014T4	0,7
Analfabetos	Mujeres	03 Asturias, Principado de	2014T3	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2014T2	0,6
Analfabetos	Mujeres	03 Asturias, Principado de	2014T1	0,8
Analfabetos	Mujeres	04 Balears, Illes	2023T3	1,1
Analfabetos	Mujeres	04 Balears, Illes	2023T2	1,4
Analfabetos	Mujeres	04 Balears, Illes	2023T1	1,4
Analfabetos	Mujeres	04 Balears, Illes	2022T4	1,2
Analfabetos	Mujeres	04 Balears, Illes	2022T3	1,6
Analfabetos	Mujeres	04 Balears, Illes	2022T2	1,6
Analfabetos	Mujeres	04 Balears, Illes	2022T1	1,4
Analfabetos	Mujeres	04 Balears, Illes	2021T4	1,7
Analfabetos	Mujeres	04 Balears, Illes	2021T3	1,3
Analfabetos	Mujeres	04 Balears, Illes	2021T2	1,4
Analfabetos	Mujeres	04 Balears, Illes	2021T1	1,4
Analfabetos	Mujeres	04 Balears, Illes	2020T4	1,3
Analfabetos	Mujeres	04 Balears, Illes	2020T3	1,5
Analfabetos	Mujeres	04 Balears, Illes	2020T2	2,2
Analfabetos	Mujeres	04 Balears, Illes	2020T1	2,0
Analfabetos	Mujeres	04 Balears, Illes	2019T4	1,9
Analfabetos	Mujeres	04 Balears, Illes	2019T3	1,9
Analfabetos	Mujeres	04 Balears, Illes	2019T2	1,8
Analfabetos	Mujeres	04 Balears, Illes	2019T1	1,8
Analfabetos	Mujeres	04 Balears, Illes	2018T4	1,9
Analfabetos	Mujeres	04 Balears, Illes	2018T3	1,9
Analfabetos	Mujeres	04 Balears, Illes	2018T2	2,1
Analfabetos	Mujeres	04 Balears, Illes	2018T1	2,0
Analfabetos	Mujeres	04 Balears, Illes	2017T4	2,2
Analfabetos	Mujeres	04 Balears, Illes	2017T3	2,1
Analfabetos	Mujeres	04 Balears, Illes	2017T2	1,8
Analfabetos	Mujeres	04 Balears, Illes	2017T1	1,8
Analfabetos	Mujeres	04 Balears, Illes	2016T4	2,0
Analfabetos	Mujeres	04 Balears, Illes	2016T3	1,8
Analfabetos	Mujeres	04 Balears, Illes	2016T2	2,3
Analfabetos	Mujeres	04 Balears, Illes	2016T1	2,5
Analfabetos	Mujeres	04 Balears, Illes	2015T4	2,1
Analfabetos	Mujeres	04 Balears, Illes	2015T3	2,0
Analfabetos	Mujeres	04 Balears, Illes	2015T2	1,8
Analfabetos	Mujeres	04 Balears, Illes	2015T1	2,2
Analfabetos	Mujeres	04 Balears, Illes	2014T4	2,3
Analfabetos	Mujeres	04 Balears, Illes	2014T3	2,4
Analfabetos	Mujeres	04 Balears, Illes	2014T2	2,7
Analfabetos	Mujeres	04 Balears, Illes	2014T1	2,3
Analfabetos	Mujeres	05 Canarias	2023T3	1,5
Analfabetos	Mujeres	05 Canarias	2023T2	2,2
Analfabetos	Mujeres	05 Canarias	2023T1	1,9
Analfabetos	Mujeres	05 Canarias	2022T4	1,7
Analfabetos	Mujeres	05 Canarias	2022T3	1,8
Analfabetos	Mujeres	05 Canarias	2022T2	1,7
Analfabetos	Mujeres	05 Canarias	2022T1	1,5
Analfabetos	Mujeres	05 Canarias	2021T4	1,7
