año,trimestre,origen_denuncia,provincia,comunidad,total_denuncias
2014,segundo,policia_victima,cadiz,andalucia,646
2014,segundo,policia_familiar,cadiz,andalucia,19
2014,segundo,intervencion_policial_directa,cadiz,andalucia,95
2014,segundo,parte_lesiones,cadiz,andalucia,96
2014,segundo,asistencia_terceros,cadiz,andalucia,68
2014,tercero,victima,cadiz,andalucia,87
2014,tercero,familiar,cadiz,andalucia,3
2014,tercero,policia_victima,cadiz,andalucia,632
2014,tercero,policia_familiar,cadiz,andalucia,17
2014,tercero,intervencion_policial_directa,cadiz,andalucia,125
2014,tercero,parte_lesiones,cadiz,andalucia,71
2014,tercero,asistencia_terceros,cadiz,andalucia,16
2014,cuarto,victima,cadiz,andalucia,83
2014,cuarto,familiar,cadiz,andalucia,1
2014,cuarto,policia_victima,cadiz,andalucia,643
2014,cuarto,policia_familiar,cadiz,andalucia,4
2014,cuarto,intervencion_policial_directa,cadiz,andalucia,73
2014,cuarto,parte_lesiones,cadiz,andalucia,148
2014,cuarto,asistencia_terceros,cadiz,andalucia,22
2015,primero,victima,cadiz,andalucia,118
2015,primero,familiar,cadiz,andalucia,1
2015,primero,policia_victima,cadiz,andalucia,627
2015,primero,policia_familiar,cadiz,andalucia,11
2015,primero,intervencion_policial_directa,cadiz,andalucia,73
2015,primero,parte_lesiones,cadiz,andalucia,116
2015,primero,asistencia_terceros,cadiz,andalucia,26
2015,segundo,victima,cadiz,andalucia,86
2015,segundo,familiar,cadiz,andalucia,1
2015,segundo,policia_victima,cadiz,andalucia,564
2015,segundo,policia_familiar,cadiz,andalucia,10
2015,segundo,intervencion_policial_directa,cadiz,andalucia,89
2015,segundo,parte_lesiones,cadiz,andalucia,118
2015,segundo,asistencia_terceros,cadiz,andalucia,40
2015,tercero,victima,cadiz,andalucia,80
2015,tercero,familiar,cadiz,andalucia,0
2015,tercero,policia_victima,cadiz,andalucia,668
2015,tercero,policia_familiar,cadiz,andalucia,11
2015,tercero,intervencion_policial_directa,cadiz,andalucia,78
2015,tercero,parte_lesiones,cadiz,andalucia,129
2015,tercero,asistencia_terceros,cadiz,andalucia,20
2015,cuarto,victima,cadiz,andalucia,114
2015,cuarto,familiar,cadiz,andalucia,0
2015,cuarto,policia_victima,cadiz,andalucia,568
2015,cuarto,policia_familiar,cadiz,andalucia,6
2015,cuarto,intervencion_policial_directa,cadiz,andalucia,82
2015,cuarto,parte_lesiones,cadiz,andalucia,111
2015,cuarto,asistencia_terceros,cadiz,andalucia,19
2016,primero,victima,cadiz,andalucia,97
2016,primero,familiar,cadiz,andalucia,2
2016,primero,policia_victima,cadiz,andalucia,583
2016,primero,policia_familiar,cadiz,andalucia,6
2016,primero,intervencion_policial_directa,cadiz,andalucia,121
2016,primero,parte_lesiones,cadiz,andalucia,104
2016,primero,asistencia_terceros,cadiz,andalucia,43
2016,segundo,victima,cadiz,andalucia,94
2016,segundo,familiar,cadiz,andalucia,1
2016,segundo,policia_victima,cadiz,andalucia,563
2016,segundo,policia_familiar,cadiz,andalucia,14
2016,segundo,intervencion_policial_directa,cadiz,andalucia,134
2016,segundo,parte_lesiones,cadiz,andalucia,102
2016,segundo,asistencia_terceros,cadiz,andalucia,10
2016,tercero,victima,cadiz,andalucia,93
2016,tercero,familiar,cadiz,andalucia,1
2016,tercero,policia_victima,cadiz,andalucia,673
2016,tercero,policia_familiar,cadiz,andalucia,27
2016,tercero,intervencion_policial_directa,cadiz,andalucia,97
2016,tercero,parte_lesiones,cadiz,andalucia,97
2016,tercero,asistencia_terceros,cadiz,andalucia,27
2016,cuarto,victima,cadiz,andalucia,57
2016,cuarto,familiar,cadiz,andalucia,0
2016,cuarto,policia_victima,cadiz,andalucia,502
2016,cuarto,policia_familiar,cadiz,andalucia,8
2016,cuarto,intervencion_policial_directa,cadiz,andalucia,143
2016,cuarto,parte_lesiones,cadiz,andalucia,104
2016,cuarto,asistencia_terceros,cadiz,andalucia,38
2017,primero,victima,cadiz,andalucia,88
2017,primero,familiar,cadiz,andalucia,1
2017,primero,policia_victima,cadiz,andalucia,594
2017,primero,policia_familiar,cadiz,andalucia,11
2017,primero,intervencion_policial_directa,cadiz,andalucia,187
2017,primero,parte_lesiones,cadiz,andalucia,95
2017,primero,asistencia_terceros,cadiz,andalucia,33
2017,segundo,victima,cadiz,andalucia,43
2017,segundo,familiar,cadiz,andalucia,0
2017,segundo,policia_victima,cadiz,andalucia,811
2017,segundo,policia_familiar,cadiz,andalucia,7
2017,segundo,intervencion_policial_directa,cadiz,andalucia,92
2017,segundo,parte_lesiones,cadiz,andalucia,114
2017,segundo,asistencia_terceros,cadiz,andalucia,26
2017,tercero,victima,cadiz,andalucia,53
2017,tercero,familiar,cadiz,andalucia,5
2017,tercero,policia_victima,cadiz,andalucia,650
2017,tercero,policia_familiar,cadiz,andalucia,27
2017,tercero,intervencion_policial_directa,cadiz,andalucia,141
2017,tercero,parte_lesiones,cadiz,andalucia,82
2017,tercero,asistencia_terceros,cadiz,andalucia,32
2017,cuarto,victima,cadiz,andalucia,30
2017,cuarto,familiar,cadiz,andalucia,5
2017,cuarto,policia_victima,cadiz,andalucia,677
2017,cuarto,policia_familiar,cadiz,andalucia,6
2017,cuarto,intervencion_policial_directa,cadiz,andalucia,82
2017,cuarto,parte_lesiones,cadiz,andalucia,121
2017,cuarto,asistencia_terceros,cadiz,andalucia,25
2018,primero,victima,cadiz,andalucia,16
2018,primero,familiar,cadiz,andalucia,0
2018,primero,policia_victima,cadiz,andalucia,617
2018,primero,policia_familiar,cadiz,andalucia,26
2018,primero,intervencion_policial_directa,cadiz,andalucia,111
2018,primero,parte_lesiones,cadiz,andalucia,81
2018,primero,asistencia_terceros,cadiz,andalucia,66
2018,segundo,victima,cadiz,andalucia,34
2018,segundo,familiar,cadiz,andalucia,0
2018,segundo,policia_victima,cadiz,andalucia,653
2018,segundo,policia_familiar,cadiz,andalucia,13
2018,segundo,intervencion_policial_directa,cadiz,andalucia,121
2018,segundo,parte_lesiones,cadiz,andalucia,82
2018,segundo,asistencia_terceros,cadiz,andalucia,145
2018,tercero,victima,cadiz,andalucia,43
2018,tercero,familiar,cadiz,andalucia,4
2018,tercero,policia_victima,cadiz,andalucia,729
2018,tercero,policia_familiar,cadiz,andalucia,7
2018,tercero,intervencion_policial_directa,cadiz,andalucia,68
2018,tercero,parte_lesiones,cadiz,andalucia,119
2018,tercero,asistencia_terceros,cadiz,andalucia,143
2018,cuarto,victima,cadiz,andalucia,31
2018,cuarto,familiar,cadiz,andalucia,0
2018,cuarto,policia_victima,cadiz,andalucia,720
2018,cuarto,policia_familiar,cadiz,andalucia,4
2018,cuarto,intervencion_policial_directa,cadiz,andalucia,108
2018,cuarto,parte_lesiones,cadiz,andalucia,89
2018,cuarto,asistencia_terceros,cadiz,andalucia,126
2019,primero,victima,cadiz,andalucia,15
2019,primero,familiar,cadiz,andalucia,0
2019,primero,policia_victima,cadiz,andalucia,782
2019,primero,policia_familiar,cadiz,andalucia,8
2019,primero,intervencion_policial_directa,cadiz,andalucia,59
2019,primero,parte_lesiones,cadiz,andalucia,82
2019,primero,asistencia_terceros,cadiz,andalucia,142
2019,segundo,victima,cadiz,andalucia,46
2019,segundo,familiar,cadiz,andalucia,0
2019,segundo,policia_victima,cadiz,andalucia,786
2019,segundo,policia_familiar,cadiz,andalucia,24
2019,segundo,intervencion_policial_directa,cadiz,andalucia,88
2019,segundo,parte_lesiones,cadiz,andalucia,94
2019,segundo,asistencia_terceros,cadiz,andalucia,98
2019,tercero,victima,cadiz,andalucia,25
2019,tercero,familiar,cadiz,andalucia,0
2019,tercero,policia_victima,cadiz,andalucia,762
2019,tercero,policia_familiar,cadiz,andalucia,9
2019,tercero,intervencion_policial_directa,cadiz,andalucia,97
2019,tercero,parte_lesiones,cadiz,andalucia,62
2019,tercero,asistencia_terceros,cadiz,andalucia,131
2019,cuarto,victima,cadiz,andalucia,18
2019,cuarto,familiar,cadiz,andalucia,3
2019,cuarto,policia_victima,cadiz,andalucia,728
2019,cuarto,policia_familiar,cadiz,andalucia,10
2019,cuarto,intervencion_policial_directa,cadiz,andalucia,119
2019,cuarto,parte_lesiones,cadiz,andalucia,78
2019,cuarto,asistencia_terceros,cadiz,andalucia,219
2020,primero,victima,cadiz,andalucia,15
2020,primero,familiar,cadiz,andalucia,1
2020,primero,policia_victima,cadiz,andalucia,814
2020,primero,policia_familiar,cadiz,andalucia,17
2020,primero,intervencion_policial_directa,cadiz,andalucia,93
2020,primero,parte_lesiones,cadiz,andalucia,90
2020,primero,asistencia_terceros,cadiz,andalucia,147
2020,segundo,victima,cadiz,andalucia,13
2020,segundo,familiar,cadiz,andalucia,0
2020,segundo,policia_victima,cadiz,andalucia,689
2020,segundo,policia_familiar,cadiz,andalucia,3
2020,segundo,intervencion_policial_directa,cadiz,andalucia,80
2020,segundo,parte_lesiones,cadiz,andalucia,154
2020,segundo,asistencia_terceros,cadiz,andalucia,153
2020,tercero,victima,cadiz,andalucia,11
2020,tercero,familiar,cadiz,andalucia,0
2020,tercero,policia_victima,cadiz,andalucia,1029
2020,tercero,policia_familiar,cadiz,andalucia,13
2020,tercero,intervencion_policial_directa,cadiz,andalucia,91
2020,tercero,parte_lesiones,cadiz,andalucia,112
2020,tercero,asistencia_terceros,cadiz,andalucia,218
2020,cuarto,victima,cadiz,andalucia,17
2020,cuarto,familiar,cadiz,andalucia,0
2020,cuarto,policia_victima,cadiz,andalucia,862
2020,cuarto,policia_familiar,cadiz,andalucia,16
2020,cuarto,intervencion_policial_directa,cadiz,andalucia,69
2020,cuarto,parte_lesiones,cadiz,andalucia,94
2020,cuarto,asistencia_terceros,cadiz,andalucia,226
2021,primero,victima,cadiz,andalucia,8
2021,primero,familiar,cadiz,andalucia,0
2021,primero,policia_victima,cadiz,andalucia,740
2021,primero,policia_familiar,cadiz,andalucia,31
2021,primero,intervencion_policial_directa,cadiz,andalucia,105
2021,primero,parte_lesiones,cadiz,andalucia,79
2021,primero,asistencia_terceros,cadiz,andalucia,95
2021,segundo,victima,cadiz,andalucia,10
2021,segundo,familiar,cadiz,andalucia,1
2021,segundo,policia_victima,cadiz,andalucia,857
2021,segundo,policia_familiar,cadiz,andalucia,35
2021,segundo,intervencion_policial_directa,cadiz,andalucia,125
2021,segundo,parte_lesiones,cadiz,andalucia,105
2021,segundo,asistencia_terceros,cadiz,andalucia,86
2021,tercero,victima,cadiz,andalucia,9
2021,tercero,familiar,cadiz,andalucia,0
2021,tercero,policia_victima,cadiz,andalucia,917
2021,tercero,policia_familiar,cadiz,andalucia,17
2021,tercero,intervencion_policial_directa,cadiz,andalucia,62
2021,tercero,parte_lesiones,cadiz,andalucia,75
2021,tercero,asistencia_terceros,cadiz,andalucia,462
2021,cuarto,victima,cadiz,andalucia,19
2021,cuarto,familiar,cadiz,andalucia,0
2021,cuarto,policia_victima,cadiz,andalucia,932
2021,cuarto,policia_familiar,cadiz,andalucia,7
2021,cuarto,intervencion_policial_directa,cadiz,andalucia,67
2021,cuarto,parte_lesiones,cadiz,andalucia,106
2021,cuarto,asistencia_terceros,cadiz,andalucia,256
2022,primero,victima,cadiz,andalucia,9
2022,primero,familiar,cadiz,andalucia,0
2022,primero,policia_victima,cadiz,andalucia,989
2022,primero,policia_familiar,cadiz,andalucia,8
2022,primero,intervencion_policial_directa,cadiz,andalucia,53
2022,primero,parte_lesiones,cadiz,andalucia,129
2022,primero,asistencia_terceros,cadiz,andalucia,307
2022,segundo,victima,cadiz,andalucia,11
2022,segundo,familiar,cadiz,andalucia,0
2022,segundo,policia_victima,cadiz,andalucia,1286
2022,segundo,policia_familiar,cadiz,andalucia,10
2022,segundo,intervencion_policial_directa,cadiz,andalucia,26
2022,segundo,parte_lesiones,cadiz,andalucia,67
2022,segundo,asistencia_terceros,cadiz,andalucia,71
2022,tercero,victima,cadiz,andalucia,18
2022,tercero,familiar,cadiz,andalucia,1
2022,tercero,policia_victima,cadiz,andalucia,1190
2022,tercero,policia_familiar,cadiz,andalucia,8
2022,tercero,intervencion_policial_directa,cadiz,andalucia,18
2022,tercero,parte_lesiones,cadiz,andalucia,22
2022,tercero,asistencia_terceros,cadiz,andalucia,55
2022,cuarto,victima,cadiz,andalucia,13
2022,cuarto,familiar,cadiz,andalucia,0
2022,cuarto,policia_victima,cadiz,andalucia,902
2022,cuarto,policia_familiar,cadiz,andalucia,7
2022,cuarto,intervencion_policial_directa,cadiz,andalucia,34
2022,cuarto,parte_lesiones,cadiz,andalucia,65
2022,cuarto,asistencia_terceros,cadiz,andalucia,222
2023,primero,victima,cadiz,andalucia,12
2023,primero,familiar,cadiz,andalucia,0
2023,primero,policia_victima,cadiz,andalucia,1009
2023,primero,policia_familiar,cadiz,andalucia,9
2023,primero,intervencion_policial_directa,cadiz,andalucia,33
2023,primero,parte_lesiones,cadiz,andalucia,61
2023,primero,asistencia_terceros,cadiz,andalucia,142
2023,segundo,victima,cadiz,andalucia,17
2023,segundo,familiar,cadiz,andalucia,0
2023,segundo,policia_victima,cadiz,andalucia,1100
2023,segundo,policia_familiar,cadiz,andalucia,6
2023,segundo,intervencion_policial_directa,cadiz,andalucia,30
2023,segundo,parte_lesiones,cadiz,andalucia,57
2023,segundo,asistencia_terceros,cadiz,andalucia,83
2009,primero,victima,cordoba,andalucia,11
2009,primero,familiar,cordoba,andalucia,0
2009,primero,policia_victima,cordoba,andalucia,307
2009,primero,policia_familiar,cordoba,andalucia,6
2009,primero,intervencion_policial_directa,cordoba,andalucia,13
2009,primero,parte_lesiones,cordoba,andalucia,16
2009,primero,asistencia_terceros,cordoba,andalucia,1
2009,segundo,victima,cordoba,andalucia,8
2009,segundo,familiar,cordoba,andalucia,1
2009,segundo,policia_victima,cordoba,andalucia,300
2009,segundo,policia_familiar,cordoba,andalucia,7
2009,segundo,intervencion_policial_directa,cordoba,andalucia,6
2009,segundo,parte_lesiones,cordoba,andalucia,26
2009,segundo,asistencia_terceros,cordoba,andalucia,0
2009,tercero,victima,cordoba,andalucia,13
2009,tercero,familiar,cordoba,andalucia,0
2009,tercero,policia_victima,cordoba,andalucia,344
2009,tercero,policia_familiar,cordoba,andalucia,2
2009,tercero,intervencion_policial_directa,cordoba,andalucia,21
2009,tercero,parte_lesiones,cordoba,andalucia,53
2009,tercero,asistencia_terceros,cordoba,andalucia,0
2009,cuarto,victima,cordoba,andalucia,6
2009,cuarto,familiar,cordoba,andalucia,2
2009,cuarto,policia_victima,cordoba,andalucia,162
2009,cuarto,policia_familiar,cordoba,andalucia,3
2009,cuarto,intervencion_policial_directa,cordoba,andalucia,12
2009,cuarto,parte_lesiones,cordoba,andalucia,15
2009,cuarto,asistencia_terceros,cordoba,andalucia,0
2010,primero,victima,cordoba,andalucia,31
2010,primero,familiar,cordoba,andalucia,0
2010,primero,policia_victima,cordoba,andalucia,206
2010,primero,policia_familiar,cordoba,andalucia,1
2010,primero,intervencion_policial_directa,cordoba,andalucia,7
2010,primero,parte_lesiones,cordoba,andalucia,11
2010,primero,asistencia_terceros,cordoba,andalucia,0
2010,segundo,victima,cordoba,andalucia,33
2010,segundo,familiar,cordoba,andalucia,0
2010,segundo,policia_victima,cordoba,andalucia,202
2010,segundo,policia_familiar,cordoba,andalucia,1
2010,segundo,intervencion_policial_directa,cordoba,andalucia,23
2010,segundo,parte_lesiones,cordoba,andalucia,23
2010,segundo,asistencia_terceros,cordoba,andalucia,0
2010,tercero,victima,cordoba,andalucia,32
2010,tercero,familiar,cordoba,andalucia,0
2010,tercero,policia_victima,cordoba,andalucia,203
2010,tercero,policia_familiar,cordoba,andalucia,0
2010,tercero,intervencion_policial_directa,cordoba,andalucia,4
2010,tercero,parte_lesiones,cordoba,andalucia,25
2010,tercero,asistencia_terceros,cordoba,andalucia,0
2010,cuarto,victima,cordoba,andalucia,32
2010,cuarto,familiar,cordoba,andalucia,0
2010,cuarto,policia_victima,cordoba,andalucia,156
2010,cuarto,policia_familiar,cordoba,andalucia,2
2010,cuarto,intervencion_policial_directa,cordoba,andalucia,19
2010,cuarto,parte_lesiones,cordoba,andalucia,15
2010,cuarto,asistencia_terceros,cordoba,andalucia,0
2011,primero,victima,cordoba,andalucia,15
2011,primero,familiar,cordoba,andalucia,0
2011,primero,policia_victima,cordoba,andalucia,318
2011,primero,policia_familiar,cordoba,andalucia,0
2011,primero,intervencion_policial_directa,cordoba,andalucia,23
2011,primero,parte_lesiones,cordoba,andalucia,46
2011,primero,asistencia_terceros,cordoba,andalucia,0
2011,segundo,victima,cordoba,andalucia,16
2011,segundo,familiar,cordoba,andalucia,1
2011,segundo,policia_victima,cordoba,andalucia,248
2011,segundo,policia_familiar,cordoba,andalucia,0
2011,segundo,intervencion_policial_directa,cordoba,andalucia,12
2011,segundo,parte_lesiones,cordoba,andalucia,15
2011,segundo,asistencia_terceros,cordoba,andalucia,0
2011,tercero,victima,cordoba,andalucia,10
2011,tercero,familiar,cordoba,andalucia,0
2011,tercero,policia_victima,cordoba,andalucia,222
2011,tercero,policia_familiar,cordoba,andalucia,1
2011,tercero,intervencion_policial_directa,cordoba,andalucia,23
2011,tercero,parte_lesiones,cordoba,andalucia,16
2011,tercero,asistencia_terceros,cordoba,andalucia,0
2011,cuarto,victima,cordoba,andalucia,17
2011,cuarto,familiar,cordoba,andalucia,0
2011,cuarto,policia_victima,cordoba,andalucia,202
2011,cuarto,policia_familiar,cordoba,andalucia,0
2011,cuarto,intervencion_policial_directa,cordoba,andalucia,11
2011,cuarto,parte_lesiones,cordoba,andalucia,28
2011,cuarto,asistencia_terceros,cordoba,andalucia,0
2012,primero,victima,cordoba,andalucia,18
2012,primero,familiar,cordoba,andalucia,0
2012,primero,policia_victima,cordoba,andalucia,165
2012,primero,policia_familiar,cordoba,andalucia,0
2012,primero,intervencion_policial_directa,cordoba,andalucia,0
2012,primero,parte_lesiones,cordoba,andalucia,14
2012,primero,asistencia_terceros,cordoba,andalucia,0
2012,segundo,victima,cordoba,andalucia,30
2012,segundo,familiar,cordoba,andalucia,0
2012,segundo,policia_victima,cordoba,andalucia,185
2012,segundo,policia_familiar,cordoba,andalucia,0
2012,segundo,intervencion_policial_directa,cordoba,andalucia,1
2012,segundo,parte_lesiones,cordoba,andalucia,11
2012,segundo,asistencia_terceros,cordoba,andalucia,0
2012,tercero,victima,cordoba,andalucia,15
2012,tercero,familiar,cordoba,andalucia,0
2012,tercero,policia_victima,cordoba,andalucia,324
2012,tercero,policia_familiar,cordoba,andalucia,1
